asin,scrape_date,current_price,currency,price_7d_ma,price_7d_volatility,price_momentum,comp_median_price,comp_avg_price,comp_min_price,comp_max_price,comp_count,competitors_below,comp_pressure_score,suggested_price,price_position
B09XYZ1234,2026-04-30,76.92,USD,77.32142857142857,0.47666999665834175,-0.010547980447645933,87.32,85.49,73.91,98.55,5,1,0.2,89.94,below_market
B09XYZ1234,2026-05-01,75.94,USD,77.05571428571429,0.6517120310601462,-0.023907455012853518,85.72,83.90799999999999,73.39,93.6,5,2,0.4,88.29,below_market
B09XYZ1234,2026-05-02,76.48,USD,76.89285714285714,0.6292512557453537,-0.014686936356609115,92.66,92.264,80.78,103.79,5,0,0.0,95.44,below_market
B09XYZ1234,2026-05-03,76.24,USD,76.65285714285714,0.4732411043612927,-0.021560574948665368,99.29,101.558,98.42,107.71,5,0,0.0,99.29,below_market
B09XYZ1234,2026-05-04,76.6,USD,76.5442857142857,0.356831292669969,-0.009824198552223384,90.53,92.95,87.52,102.63,5,0,0.0,90.53,below_market
B09XYZ1234,2026-05-05,76.92,USD,76.54857142857144,0.36182079226356756,0.0003901677721420693,99.24,99.01,92.64,105.69,5,0,0.0,102.22,below_market
B09XYZ1234,2026-05-06,76.68,USD,76.53999999999999,0.3572114219897654,-0.0007818608287722961,87.87,87.89,78.79,102.82,5,0,0.0,90.51,below_market
B09XYZ1234,2026-05-07,76.12,USD,76.42571428571429,0.3430673958498275,-0.010400416016640657,88.22,86.384,75.05,99.04,5,1,0.2,90.87,below_market
B09XYZ1234,2026-05-08,75.5,USD,76.36285714285714,0.465392819229538,-0.005794047932578317,80.94,85.072,75.17,107.56,5,1,0.2,83.37,below_market
B09XYZ1234,2026-05-09,75.55,USD,76.23,0.5512107884768473,-0.012160041841004277,101.43,101.00399999999999,94.69,106.59,5,0,0.0,104.47,below_market
B09XYZ1234,2026-05-10,75.34,USD,76.10142857142857,0.6454050038910043,-0.011804826862539253,102.09,93.892,75.05,106.61,5,1,0.2,105.15,below_market
B09XYZ1234,2026-05-11,74.86,USD,75.85285714285715,0.7482582951029665,-0.022715404699738873,79.97,82.224,72.83,97.12,5,1,0.2,82.37,below_market
B09XYZ1234,2026-05-12,74.77,USD,75.5457142857143,0.6748791778991385,-0.027951118044721834,79.43,79.09400000000001,72.55,83.24,5,1,0.2,81.81,below_market
B0FY52GZFG,2026-02-12,50.07,USD,50.07,,,48.45,49.278000000000006,43.07,58.65,5,3,0.6,49.9,at_market
B0FY52GZFG,2026-02-13,49.58,USD,49.825,0.3464823227814122,,53.26,50.668,42.23,57.69,5,2,0.4,53.26,below_market
B0FY52GZFG,2026-02-14,49.57,USD,49.74,0.28583211855913215,,54.55,53.315999999999995,41.9,59.98,5,1,0.2,56.19,below_market
B0FY52GZFG,2026-02-15,49.59,USD,49.7025,0.2451360166655803,,55.74,53.854,47.06,56.63,5,1,0.2,55.74,below_market
B0FY52GZFG,2026-02-16,49.68,USD,49.698,0.2125323504786995,,43.06,48.652,41.91,57.85,5,3,0.6,44.35,above_market
B0FY52GZFG,2026-02-17,49.64,USD,49.68833333333333,0.1915637404799438,,53.03,49.8,40.69,56.45,5,2,0.4,53.03,below_market
B0FY52GZFG,2026-02-18,49.53,USD,49.66571428571429,0.18482939366319748,,47.88,48.93,41.85,55.04,5,3,0.6,47.88,at_market
B0FY52GZFG,2026-02-19,49.63,USD,49.60285714285715,0.0502375310282089,-0.008787697223886504,43.52,45.356,41.71,55.02,5,4,0.8,44.83,above_market
B0FY52GZFG,2026-02-20,49.5,USD,49.59142857142858,0.06362090102804104,-0.0016135538523598392,53.06,53.372,47.85,59.5,5,2,0.4,54.65,below_market
B0FY52GZFG,2026-02-21,49.48,USD,49.57857142857143,0.07646972634722775,-0.0018156142828323896,54.2,53.553999999999995,51.01,56.56,5,0,0.0,55.83,below_market
B0FY52GZFG,2026-02-22,49.66,USD,49.58857142857143,0.08254868693253982,0.001411574914297109,51.21,51.788,47.7,56.52,5,2,0.4,51.21,at_market
B0FY52GZFG,2026-02-23,49.5,USD,49.56285714285714,0.07718252948137615,-0.0036231884057971175,44.24,47.272000000000006,40.01,57.88,5,3,0.6,44.24,above_market
B0FY52GZFG,2026-02-24,49.71,USD,49.57285714285714,0.09196272536818183,0.0014101531023369418,44.29,46.932,41.18,53.58,5,3,0.6,45.62,above_market
B0FY52GZFG,2026-02-25,49.79,USD,49.61,0.12000000000000358,0.005249343832020914,46.4,46.918,41.1,57.19,5,4,0.8,46.4,above_market
B0FY52GZFG,2026-02-26,49.67,USD,49.61571428571428,0.12204604907672721,0.0008059641345958823,42.3,47.477999999999994,41.99,58.58,5,3,0.6,42.3,above_market
B0FY52GZFG,2026-02-27,49.45,USD,49.60857142857143,0.13107613200332477,-0.0010101010101009056,48.02,50.85,40.88,59.92,5,3,0.6,48.02,at_market
B0FY52GZFG,2026-02-28,49.49,USD,49.61000000000001,0.1294861639970349,0.00020210185933722258,49.86,51.3,47.61,59.41,5,2,0.4,51.36,at_market
B0FY52GZFG,2026-03-01,49.41,USD,49.574285714285715,0.14672617840239705,-0.00503423278292392,48.62,49.674,47.16,52.65,5,3,0.6,48.62,at_market
B0FY52GZFG,2026-03-02,49.09,USD,49.51571428571429,0.23599838578947607,-0.008282828282828225,51.08,50.245999999999995,46.41,53.16,5,1,0.2,52.61,at_market
B0FY52GZFG,2026-03-03,49.12,USD,49.431428571428576,0.25925718064170616,-0.011868839267753062,47.77,48.706,44.28,55.1,5,3,0.6,47.77,at_market
B0FY52GZFG,2026-03-04,49.28,USD,49.35857142857143,0.20836095055044693,-0.010243020686884874,51.57,51.372,40.08,58.9,5,2,0.4,53.12,at_market
B0FY52GZFG,2026-03-05,49.19,USD,49.29,0.1627882059609936,-0.009663780954298429,49.92,50.416000000000004,40.1,57.03,5,1,0.2,49.92,at_market
B0FY52GZFG,2026-03-06,49.07,USD,49.23571428571428,0.1638960181392524,-0.007684529828109299,50.72,51.726,43.2,59.3,5,1,0.2,50.72,at_market
B0FY52GZFG,2026-03-07,49.24,USD,49.199999999999996,0.12083045973593028,-0.0050515255607193055,49.63,49.322,42.01,56.21,5,2,0.4,49.63,at_market
B0FY52GZFG,2026-03-08,48.81,USD,49.114285714285714,0.1550115203091857,-0.012143290831815312,46.07,49.346000000000004,42.36,56.74,5,3,0.6,46.07,above_market
B0FY52GZFG,2026-03-09,48.91,USD,49.08857142857143,0.17353468158923954,-0.0036667345691587805,47.53,47.46,40.79,53.36,5,3,0.6,48.96,at_market
B0FY52GZFG,2026-03-10,48.83,USD,49.04714285714285,0.19771311587870868,-0.005903908794788304,48.09,50.398,41.93,58.93,5,3,0.6,48.09,at_market
B0FY52GZFG,2026-03-11,48.59,USD,48.94857142857143,0.23140358477691278,-0.014001623376623362,48.61,49.686,40.71,59.86,5,2,0.4,48.61,at_market
B0FY52GZFG,2026-03-12,48.7,USD,48.87857142857143,0.22003246513701127,-0.00996137426306154,42.34,47.974000000000004,40.89,58.71,5,3,0.6,42.34,above_market
B0FY52GZFG,2026-03-13,48.72,USD,48.82857142857143,0.20876051442007665,-0.007132667617689048,47.94,48.727999999999994,41.25,59.36,5,3,0.6,47.94,at_market
B0FY52GZFG,2026-03-14,49.12,USD,48.81142857142857,0.1708243319346923,-0.002437043054427379,56.83,57.188,54.15,59.51,5,0,0.0,56.83,below_market
B0FY52GZFG,2026-03-15,49.17,USD,48.862857142857145,0.21799956312752716,0.007375537799631182,49.65,52.0,47.72,59.42,5,2,0.4,51.14,at_market
B0FY52GZFG,2026-03-16,49.54,USD,48.952857142857134,0.33782215665020315,0.012880801472091585,48.91,48.715999999999994,40.7,58.6,5,3,0.6,48.91,at_market
B0FY52GZFG,2026-03-17,49.44,USD,49.04,0.37722672227718207,0.012492320294900772,43.06,45.908,40.97,59.53,5,4,0.8,43.06,above_market
B0FY52GZFG,2026-03-18,49.07,USD,49.10857142857143,0.32126980205782485,0.009878575838649928,56.0,53.724000000000004,44.03,58.97,5,1,0.2,57.68,below_market
B0FY52GZFG,2026-03-19,49.57,USD,49.23285714285714,0.3047247001100105,0.017864476386036943,47.56,48.763999999999996,43.65,55.4,5,3,0.6,47.56,at_market
B0FY52GZFG,2026-03-20,49.04,USD,49.278571428571425,0.2297410550618822,0.006568144499178974,43.75,47.583999999999996,42.14,58.72,5,3,0.6,43.75,above_market
B0FY52GZFG,2026-03-21,51.49,USD,49.61714285714286,0.85435578626461,0.04824918566775249,48.43,47.141999999999996,41.33,51.85,5,4,0.8,48.43,above_market
B0FY52GZFG,2026-03-22,51.24,USD,49.91285714285714,1.0166237305531658,0.042098840756558786,52.95,51.14,41.2,56.43,5,2,0.4,52.95,at_market
B0FY52GZFG,2026-03-23,51.31,USD,50.16571428571429,1.1229849678848236,0.03572870407751316,53.24,52.354,47.41,59.2,5,2,0.4,53.24,at_market
B0FY52GZFG,2026-03-24,51.18,USD,50.41428571428572,1.1281379517130377,0.035194174757281704,52.53,49.784000000000006,42.61,54.93,5,2,0.4,52.53,at_market
B0FY52GZFG,2026-03-25,51.71,USD,50.791428571428575,1.0418161797462244,0.0538006928877115,50.58,50.636,43.94,57.64,5,3,0.6,52.1,at_market
B0FY52GZFG,2026-03-26,51.95,USD,51.131428571428565,0.9620711784379751,0.04801291103490013,46.16,47.848,42.54,54.09,5,4,0.8,46.16,above_market
B0FY52GZFG,2026-03-27,51.78,USD,51.52285714285715,0.29651949265420957,0.055872756933115886,47.21,48.18,43.52,56.4,5,4,0.8,48.63,above_market
B0FY52GZFG,2026-03-28,51.46,USD,51.51857142857143,0.29728934118305095,-0.0005826374053214955,46.05,46.052,42.61,48.77,5,5,1.0,46.05,above_market
B0FY52GZFG,2026-03-29,51.43,USD,51.54571428571428,0.2754909038341192,0.0037080405932865546,57.78,57.098,52.26,59.96,5,0,0.0,59.51,below_market
B0FY52GZFG,2026-03-30,51.33,USD,51.548571428571435,0.27272871572508606,0.00038978756577656704,51.03,51.424,48.14,56.72,5,3,0.6,51.03,at_market
B0FY52GZFG,2026-03-31,51.38,USD,51.57714285714286,0.2356349072695155,0.003907776475185587,48.02,50.978,45.35,57.79,5,3,0.6,48.02,above_market
B0FY52GZFG,2026-04-01,51.81,USD,51.59142857142858,0.2477517959189339,0.0019338619222588616,43.89,47.089999999999996,41.15,58.97,5,4,0.8,43.89,above_market
B0FY52GZFG,2026-04-02,51.53,USD,51.53142857142858,0.1907379154259925,-0.008084696823869142,53.54,51.23,42.79,58.25,5,2,0.4,55.15,at_market
B0FY52GZFG,2026-04-03,51.53,USD,51.49571428571429,0.15682869028126453,-0.004828118964851247,48.64,50.436,45.05,55.5,5,3,0.6,48.64,above_market
B0FY52GZFG,2026-04-04,51.55,USD,51.50857142857143,0.15710172621919744,0.001748931208705784,44.15,46.648,40.76,56.19,5,4,0.8,44.15,above_market
B0FY52GZFG,2026-04-05,51.34,USD,51.49571428571429,0.16791437727406344,-0.0017499513902390351,52.83,52.324,48.19,57.22,5,2,0.4,52.83,at_market
B0FY52GZFG,2026-04-06,51.57,USD,51.529999999999994,0.15220600075807314,0.004675628287551081,49.35,48.994,41.95,55.08,5,3,0.6,49.35,at_market
B0FY52GZFG,2026-04-07,51.69,USD,51.574285714285715,0.14627111162269893,0.006033476060723908,45.31,46.92,42.69,56.04,5,4,0.8,45.31,above_market
B0FY52GZFG,2026-04-08,51.83,USD,51.57714285714285,0.15173598625214504,0.00038602586373270853,44.21,47.31,40.69,55.65,5,3,0.6,44.21,above_market
B0FY52GZFG,2026-04-09,51.77,USD,51.611428571428576,0.1657737988376197,0.004657481078983228,52.37,50.714,42.56,57.34,5,2,0.4,52.37,at_market
B0FY52GZFG,2026-04-10,51.79,USD,51.64857142857142,0.17343861271659552,0.005045604502231571,54.88,52.510000000000005,45.75,56.4,5,2,0.4,56.53,below_market
B0FY52GZFG,2026-04-11,51.58,USD,51.65285714285715,0.17094972806037012,0.0005819592628515391,54.72,52.303999999999995,44.93,58.25,5,2,0.4,54.72,below_market
B0FY52GZFG,2026-04-12,51.66,USD,51.69857142857143,0.10237652260679642,0.0062329567588623735,54.43,54.446000000000005,47.03,59.67,5,1,0.2,54.43,below_market
B0FY52GZFG,2026-04-13,51.12,USD,51.63428571428572,0.24227100135043445,-0.008726003490401424,55.74,53.262,45.67,59.59,5,2,0.4,55.74,below_market
B0FY52GZFG,2026-04-14,51.67,USD,51.63142857142857,0.24162150645390895,-0.0003869220352098468,51.26,49.388,40.48,56.58,5,3,0.6,52.8,at_market
B0FY52GZFG,2026-04-15,51.23,USD,51.54571428571428,0.2647550530119077,-0.011576307158016608,47.92,49.588,41.01,58.89,5,3,0.6,47.92,above_market
B0FY52GZFG,2026-04-16,50.96,USD,51.43,0.3213513134666791,-0.015646127100637508,44.91,48.958,40.54,59.16,5,3,0.6,44.91,above_market
B0FY52GZFG,2026-04-17,50.87,USD,51.298571428571435,0.3373143228222597,-0.01776404711334234,52.8,51.95399999999999,44.02,57.75,5,2,0.4,52.8,at_market
B0FY52GZFG,2026-04-18,50.81,USD,51.18857142857142,0.35531340960861707,-0.014928266770065868,44.23,46.89,41.79,58.43,5,4,0.8,45.56,above_market
B0FY52GZFG,2026-04-19,50.77,USD,51.06142857142857,0.31551167814788594,-0.01722802942315127,55.48,54.76800000000001,51.59,57.63,5,0,0.0,55.48,below_market
B0FY52GZFG,2026-04-20,50.83,USD,51.019999999999996,0.3254228019055734,-0.0056729264475743335,45.21,47.384,43.06,55.92,5,4,0.8,45.21,above_market
B0FY52GZFG,2026-04-21,50.87,USD,50.90571428571428,0.15490396410455273,-0.015482872072769549,46.14,48.214,41.55,55.29,5,3,0.6,46.14,above_market
B0FY52GZFG,2026-04-22,48.14,USD,50.464285714285715,1.0266427022558893,-0.06031622096427869,52.43,50.727999999999994,42.69,53.86,5,1,0.2,54.0,below_market
B0FY52GZFG,2026-04-23,48.54,USD,50.11857142857143,1.22096175986295,-0.04748822605965464,44.73,46.912,41.73,54.85,5,3,0.6,44.73,above_market
B0FY52GZFG,2026-04-24,48.6,USD,49.79428571428572,1.2877481268071131,-0.044623550226066344,52.03,52.67,49.83,58.55,5,0,0.0,52.03,below_market
B0FY52GZFG,2026-04-25,48.72,USD,49.49571428571428,1.2548686138776473,-0.04113363511119861,49.36,50.212,43.61,59.23,5,1,0.2,50.84,at_market
B0FY52GZFG,2026-04-26,48.44,USD,49.16285714285714,1.1664292275389407,-0.0458932440417571,51.39,49.714,40.63,58.81,5,2,0.4,52.93,below_market
B0FY52GZFG,2026-04-27,48.37,USD,48.81142857142857,0.9262906054334182,-0.04839661617155222,55.11,52.596000000000004,44.6,58.1,5,1,0.2,55.11,below_market
B0FY52GZFG,2026-04-28,48.74,USD,48.50714285714286,0.21108562920540608,-0.041871436996264944,51.64,53.414,45.25,59.86,5,1,0.2,51.64,below_market
B0FY52GZFG,2026-04-29,48.81,USD,48.60285714285715,0.1633722014003095,0.013917739925218164,56.65,54.176,46.05,59.7,5,2,0.4,56.65,below_market
B0FY52GZFG,2026-04-30,49.24,USD,48.70285714285715,0.28639799147990624,0.014421096003296219,51.21,51.431999999999995,48.16,54.97,5,1,0.2,52.75,at_market
B0FY52GZFG,2026-05-01,49.23,USD,48.792857142857144,0.3422335599027816,0.012962962962962843,48.92,48.028,40.42,55.18,5,3,0.6,50.39,at_market
B0FY52GZFG,2026-05-02,49.37,USD,48.885714285714286,0.40211346420527294,0.013341543513957221,43.1,46.64,40.43,56.96,5,3,0.6,44.39,above_market
B0FY52GZFG,2026-05-03,49.81,USD,49.08142857142857,0.47568997506873495,0.028282411230388105,50.98,50.134,40.21,58.07,5,2,0.4,50.98,at_market
B0FY52GZFG,2026-05-04,49.83,USD,49.29,0.42961222825546247,0.03018399834608232,49.53,50.326,46.0,59.05,5,3,0.6,51.02,at_market
B0FY52GZFG,2026-05-05,50.02,USD,49.472857142857144,0.4289022532665408,0.026261797291752265,52.87,53.112,48.77,56.2,5,1,0.2,54.46,below_market
B0FY52GZFG,2026-05-06,50.21,USD,49.67285714285714,0.39322234107919024,0.02868264699856593,44.46,45.236000000000004,40.84,49.09,5,5,1.0,44.46,above_market
B0FY52GZFG,2026-05-07,50.19,USD,49.808571428571426,0.3827283009929524,0.019293257514215956,58.49,54.477999999999994,40.23,59.39,5,1,0.2,58.49,below_market
B0FY52GZFG,2026-05-08,50.35,USD,49.96857142857143,0.3311811473815539,0.022750355474304484,51.43,49.476,43.06,52.28,5,2,0.4,51.43,at_market
B0FY52GZFG,2026-05-09,50.05,USD,50.06571428571429,0.2001547020729734,0.013773546688272242,50.19,51.565999999999995,46.24,59.38,5,2,0.4,50.19,at_market
B0FY52GZFG,2026-05-10,50.2,USD,50.121428571428574,0.16896040674560137,0.007829753061634248,47.55,50.176,44.3,57.18,5,3,0.6,47.55,above_market
B0FY52GZFG,2026-05-11,50.3,USD,50.188571428571436,0.12019824893750533,0.00943206903471805,43.0,45.288,41.42,53.47,5,4,0.8,43.0,above_market
B0FY52GZFG,2026-05-12,50.45,USD,50.25,0.12922847983330532,0.00859656137544973,53.01,53.641999999999996,48.92,59.05,5,2,0.4,54.6,at_market
